Document_ID,Status,File_Path
26202508,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202508.pdf
26202509,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202509.pdf
26202510,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202510.pdf
26202511,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202511.pdf
26202512,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202512.pdf
26202513,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202513.pdf
26202515,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202515.pdf
26202518,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202518.pdf
26202519,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202519.pdf
26202520,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202520.pdf
26202521,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202521.pdf
26202523,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202523.pdf
26202524,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202524.pdf
26202526,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202526.pdf
26202527,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202527.pdf
26202528,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202528.pdf
26202529,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202529.pdf
26202530,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202530.pdf
26202531,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202531.pdf
26202532,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202532.pdf
26202533,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202533.pdf
26202535,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202535.pdf
26202536,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202536.pdf
26202537,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202537.pdf
26202538,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202538.pdf
26202539,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202539.pdf
26202540,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202540.pdf
26202542,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202542.pdf
26202543,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202543.pdf
26202544,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202544.pdf
26202545,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202545.pdf
26202546,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202546.pdf
26202547,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202547.pdf
26202548,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202548.pdf
26202549,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202549.pdf
26202550,MATCHED_DUPLICATE_PDF,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202550-inv.pdf; \\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202550.pdf
26202551,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202551.pdf
26202552,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202552.pdf
26202555,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202555.pdf
26202556,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202556.pdf
26202568,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202568.pdf
26202569,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202569.pdf
26202570,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202570.pdf
26202571,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202571.pdf
26202572,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202572.pdf
26202573,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202573.pdf
26202574,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202574.pdf
26202575,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202575.pdf
26202576,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202576.pdf
26202577,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202577.pdf
26202579,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202579.pdf
26202580,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202580.pdf
26202581,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202581.pdf
26202582,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202582.pdf
26202583,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202583.pdf
26202585,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202585.pdf
26202586,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202586.pdf
26202587,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202587.pdf
26202588,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202588.pdf
26202589,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202589.pdf
26202590,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202590.pdf
26202591,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202591.pdf
26202592,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202592.pdf
26202593,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202593.pdf
26202594,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202594.pdf
26202595,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202595.pdf
26202596,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202596.pdf
26202597,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202597.pdf
26202598,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202598.pdf
26202599,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202599.pdf
26202600,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202600.pdf
26202601,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202601.pdf
26202602,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202602.pdf
26202603,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202603.pdf
26202604,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202604.pdf
26202605,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202605.pdf
26202606,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202606.pdf
26202607,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202607.pdf
26202608,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202608.pdf
26202609,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202609.pdf
26202610,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202610.pdf
26202611,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202611.pdf
26202613,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202613.pdf
26202614,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202614.pdf
26202615,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202615.pdf
26202616,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202616.pdf
26202617,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202617.pdf
26202618,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202618.pdf
26202619,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202619.pdf
26202620,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202620.pdf
26202621,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202621.pdf
26202622,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202622.pdf
26202623,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202623.pdf
26202625,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202625.pdf
26202626,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202626.pdf
26202628,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202628.pdf
26202629,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202629.pdf
26202630,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202630.pdf
26202631,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202631.pdf
26202632,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202632.pdf
26202633,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202633.pdf
26202634,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202634.pdf
26202635,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202635.pdf
26202636,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202636.pdf
26202637,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202637.pdf
26202638,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202638.pdf
26202639,MATCHED_DUPLICATE_PDF,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202639 (2).pdf; \\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202639.pdf
26202640,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202640.pdf
26202641,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202641.pdf
26202642,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202642.pdf
26202643,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202643.pdf
26202645,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202645.pdf
26202646,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202646.pdf
26202647,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202647.pdf
26202648,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202648.pdf
26202649,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202649.pdf
26202650,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202650.pdf
26202651,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202651.pdf
26202652,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202652.pdf
26202653,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202653.pdf
26202654,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202654.pdf
26202655,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202655.pdf
26202656,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202656.pdf
26202657,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202657.pdf
26202658,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202658.pdf
26202659,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202659.pdf
26202660,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202660.pdf
26202662,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202662.pdf
26202663,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202663.pdf
26202664,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202664.pdf
26202665,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202665.pdf
26202666,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202666.pdf
26202667,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202667.pdf
26202668,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202668.pdf
26202669,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202669.pdf
26202670,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202670.pdf
26202671,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202671.pdf
26202672,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202672.pdf
26202674,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202674.pdf
26202676,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202676.pdf
26202677,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202677.pdf
26202678,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202678.pdf
26202679,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202679.pdf
26202684,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202684.pdf
26202685,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202685.pdf
26202688,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202688.pdf
26202689,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202689.pdf
26202690,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202690.pdf
26202691,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202691.pdf
26202692,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202692.pdf
26202693,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202693.pdf
26202694,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202694.pdf
26202695,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202695.pdf
26202696,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202696.pdf
26202698,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202698.pdf
26202699,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202699.pdf
26202700,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202700.pdf
26202702,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202702.pdf
26202703,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202703.pdf
26202704,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202704.pdf
26202705,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202705.pdf
26202707,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202707.pdf
26202708,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202708.pdf
26202709,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202709.pdf
26202710,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202710.pdf
26202711,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202711.pdf
26202712,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202712.pdf
26202714,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202714.pdf
26202715,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202715.pdf
26202716,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202716.pdf
26202717,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202717.pdf
26202718,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202718.pdf
26202719,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202719.pdf
26202720,MATCHED_DUPLICATE_PDF,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202720 (2).pdf; \\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202720.pdf
26202721,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202721.pdf
26202722,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202722.pdf
26202723,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202723.pdf
26202724,MATCHED_DUPLICATE_PDF,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202724 (2).pdf; \\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202724.pdf
26202725,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202725.pdf
26202726,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202726.pdf
26202727,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202727.pdf
26202728,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202728.pdf
26202729,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202729.pdf
26202731,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202731.pdf
26202732,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202732.pdf
26202733,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202733.pdf
26202734,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202734.pdf
26202735,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202735.pdf
26202736,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202736.pdf
26202737,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202737.pdf
26202738,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202738.pdf
26202739,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202739.pdf
26202740,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202740.pdf
26202741,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202741.pdf
26202742,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202742.pdf
26202743,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202743.pdf
26202744,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202744.pdf
26202745,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202745.pdf
26202746,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202746.pdf
26202747,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202747.pdf
26202748,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202748.pdf
26202749,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202749.pdf
26202750,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202750.pdf
26202751,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202751.pdf
26202752,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202752.pdf
26202753,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202753.pdf
26202754,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202754.pdf
26202755,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202755.pdf
26202756,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202756.pdf
26202757,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202757.pdf
26202759,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202759.pdf
26202761,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202761.pdf
26202762,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202762.pdf
26202763,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202763.pdf
26202764,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202764.pdf
26202765,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202765.pdf
26202766,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202766.pdf
26202767,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202767.pdf
26202768,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202768.pdf
26202769,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202769.pdf
26202770,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202770.pdf
26202771,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202771.pdf
26202772,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202772.pdf
26202773,MATCHED,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26202773.pdf
